"order_id","freight_value","price","fecha_compra","seller_lat","seller_lng","cust_lat","cust_lng"
"3f9c0ca2b7837ae6d1c8fa78e9b8e139",79.76,101.0,"2018-04-08 01:39:07",-20.27851289140612,-40.411675223412075,-10.214470777179054,-36.835897810295585
"40f5d5356396abbec18c0c893d329422",38.2,129.0,"2018-01-01 20:50:39",-20.27851289140612,-40.411675223412075,-30.065525656902892,-51.1042733703911
"4100b7218003e76b7c95e82ab07b3fdc",45.99,99.0,"2017-09-01 22:03:59",-20.27851289140612,-40.411675223412075,-23.438079060975763,-47.46774085310073
"4100b7218003e76b7c95e82ab07b3fdc",45.99,99.0,"2017-09-01 22:03:59",-20.27851289140612,-40.411675223412075,-23.438079060975763,-47.46774085310073
"415c757c7bfdcb97055fb594b1672748",20.65,99.0,"2017-11-25 15:20:38",-20.27851289140612,-40.411675223412075,-20.154331390341508,-40.26898012025663
"42aaabf39b810fa0a3390fe791dbb880",15.15,139.9,"2017-03-17 14:22:50",-20.27851289140612,-40.411675223412075,-22.95427820760966,-42.96711894755224
"42aaabf39b810fa0a3390fe791dbb880",15.15,139.9,"2017-03-17 14:22:50",-20.27851289140612,-40.411675223412075,-22.95427820760966,-42.96711894755224
"44a3722417745e1a99c297ced13c7b85",43.2,119.0,"2017-11-11 22:15:28",-20.27851289140612,-40.411675223412075,-14.205460464439605,-41.67111205682086
"475ff6348f62b515f96894937c01358d",41.08,99.0,"2017-12-27 22:06:41",-20.27851289140612,-40.411675223412075,-20.71615282762481,-48.5352546233584
"48ac23662de1f4a94e29e7f3452a85d9",46.08,112.0,"2017-08-11 14:16:43",-20.27851289140612,-40.411675223412075,-12.244274132111302,-38.979613231207175
"4af5a8a71daf651bf0a9d449d3d1a27b",40.11,112.0,"2017-08-02 19:55:32",-20.27851289140612,-40.411675223412075,-22.105342873551432,-43.19221670680787
"4ceda92a516e1a970460bedc58d3431d",32.1,110.0,"2017-10-26 21:24:31",-20.27851289140612,-40.411675223412075,-25.441571360403625,-49.26687451387349
"4dcbd5ebfc13eef35e0fcb0ca1c2807e",33.08,99.0,"2017-10-22 16:39:09",-20.27851289140612,-40.411675223412075,-25.46101647360314,-49.231063871318334
"5190f963681eb5a3db66961c4fa05a66",51.91,112.0,"2017-07-10 18:38:10",-20.27851289140612,-40.411675223412075,-5.039124751004395,-42.81310659819682
"51a7d7d26116c0eaee6bb35ea667dfda",36.14,84.9,"2017-04-25 08:12:22",-20.27851289140612,-40.411675223412075,-23.438079060975763,-47.46774085310073
"51e3f832063f79a142e48f488f4e880b",36.93,89.0,"2017-11-23 21:46:16",-20.27851289140612,-40.411675223412075,-30.034631058661265,-51.14627605802357
"5342acb7b183acec77f59e4d78f7c804",38.21,112.0,"2018-03-29 20:53:48",-20.27851289140612,-40.411675223412075,-12.792102385300263,-38.39277244867185
"536e606dcf8c48bf1813fe03c14cb6c5",41.1,101.0,"2018-01-25 22:45:57",-20.27851289140612,-40.411675223412075,-25.37134304673993,-51.46922335652477
"53cb5f5ec120b69e739f77e3fcd21284",33.08,99.0,"2017-12-06 22:27:20",-20.27851289140612,-40.411675223412075,-23.54655345508458,-46.4834073928634
"53d2e274628757ebe6882d41339d46af",45.99,99.0,"2017-10-04 19:43:47",-20.27851289140612,-40.411675223412075,-26.47103678845181,-49.11565414149588
"542a2c666cc61a67907e200c8cce4a78",37.92,89.0,"2017-07-27 08:50:06",-20.27851289140612,-40.411675223412075,-23.64705656492504,-46.594441868372506
"55a49914f37572b70e7d0e1fb09f0b1e",14.95,112.0,"2017-04-08 18:32:07",-20.27851289140612,-40.411675223412075,-22.94231195138326,-43.16678090676252
"58faef88b9fbcce2db4d1b68bdb0c2a3",32.98,99.5,"2017-03-23 21:08:47",-20.27851289140612,-40.411675223412075,-21.55014754152816,-45.735008687198345
"58faef88b9fbcce2db4d1b68bdb0c2a3",32.98,99.5,"2017-03-23 21:08:47",-20.27851289140612,-40.411675223412075,-21.55014754152816,-45.735008687198345
"58faef88b9fbcce2db4d1b68bdb0c2a3",32.98,99.5,"2017-03-23 21:08:47",-20.27851289140612,-40.411675223412075,-21.55014754152816,-45.735008687198345
"58faef88b9fbcce2db4d1b68bdb0c2a3",32.98,99.5,"2017-03-23 21:08:47",-20.27851289140612,-40.411675223412075,-21.55014754152816,-45.735008687198345
"5af2c148f1516ec3a6480292f74363f2",35.2,119.0,"2017-10-26 23:08:52",-20.27851289140612,-40.411675223412075,-30.121449870629604,-51.33632567897216
"5c2bbf0c34b51eec1e79c0d7ef81f86b",69.33,89.0,"2017-05-24 00:48:51",-20.27851289140612,-40.411675223412075,-28.860238889109166,-51.55260710807991
"5cc6d864fa9e1a90eaf5207737549ffc",33.08,99.0,"2017-11-07 19:49:52",-20.27851289140612,-40.411675223412075,-22.761895289271685,-43.44132518888004
"5cc6d864fa9e1a90eaf5207737549ffc",33.08,99.0,"2017-11-07 19:49:52",-20.27851289140612,-40.411675223412075,-22.761895289271685,-43.44132518888004
"5cc6d864fa9e1a90eaf5207737549ffc",33.08,99.0,"2017-11-07 19:49:52",-20.27851289140612,-40.411675223412075,-22.761895289271685,-43.44132518888004
"5d70582531ed37f284797ba1354e0c50",31.23,69.9,"2017-03-25 12:57:33",-20.27851289140612,-40.411675223412075,-22.773281327423422,-43.41781714536901
"5d8d75278e117304f2e8c3df4ce3c41c",32.33,129.0,"2018-04-05 12:28:28",-20.27851289140612,-40.411675223412075,-22.909873939082534,-43.1736503654853
"5e1ee454abff53066b6f4b3455890977",41.1,101.0,"2018-02-16 15:31:43",-20.27851289140612,-40.411675223412075,-22.975067710670686,-44.30433144181617
"5e666f31a774ff904141886e1ef4e3d3",49.41,99.99,"2017-05-30 18:19:31",-20.27851289140612,-40.411675223412075,-3.7387727521137575,-38.50425666874524
"5eb1569b3a9e174aebf991bfa0fef897",16.48,112.0,"2017-04-11 16:47:52",-20.27851289140612,-40.411675223412075,-20.553623627436433,-47.38735911880558
"5eb1569b3a9e174aebf991bfa0fef897",16.48,112.0,"2017-04-11 16:47:52",-20.27851289140612,-40.411675223412075,-20.553623627436433,-47.38735911880558
"5f303c97922b4eed59bca1e3b503f984",23.8,110.0,"2017-10-16 13:56:29",-20.27851289140612,-40.411675223412075,-20.839948654995542,-40.73441103540227
"5f303c97922b4eed59bca1e3b503f984",23.8,110.0,"2017-10-16 13:56:29",-20.27851289140612,-40.411675223412075,-20.839948654995542,-40.73441103540227
"600455cc1d96a23334c5a7d6eea38bd9",44.86,112.0,"2017-06-14 12:34:29",-20.27851289140612,-40.411675223412075,-20.553623627436433,-47.38735911880558
"60d86bf6b567364b56335cb75262c00e",21.15,99.9,"2017-02-27 23:54:11",-20.27851289140612,-40.411675223412075,-30.00270667131745,-51.14562528981545
"60d86bf6b567364b56335cb75262c00e",21.15,99.9,"2017-02-27 23:54:11",-20.27851289140612,-40.411675223412075,-30.00270667131745,-51.14562528981545
"61ab6abf759291229bc1d2ad09a7c3f1",38.08,112.0,"2017-11-17 13:10:58",-20.27851289140612,-40.411675223412075,-29.84457928898311,-51.16850734710764
"62899f7b8e4122204fc3d26d8d2c3737",36.86,112.0,"2017-07-19 11:34:45",-20.27851289140612,-40.411675223412075,-23.59668322338375,-46.43126800506237
"62ef0cbba07110a267fa4206fcfe7862",53.54,99.0,"2017-08-23 14:09:01",-20.27851289140612,-40.411675223412075,-8.081636393079263,-34.918178874579574
"6501b8706ad91690114d2f5cb00a02a5",33.08,99.0,"2017-11-24 15:51:04",-20.27851289140612,-40.411675223412075,-22.93017458401669,-43.396083912145656
"65eabb940466e3db08bb339bdf5bb283",38.53,99.0,"2017-05-07 18:45:14",-20.27851289140612,-40.411675223412075,-16.72197610145377,-43.862913638944754
"65eabb940466e3db08bb339bdf5bb283",38.53,99.0,"2017-05-07 18:45:14",-20.27851289140612,-40.411675223412075,-16.72197610145377,-43.862913638944754
"66eee0f0bae09aa30b023e20bc83ee80",33.29,129.0,"2017-10-30 23:10:31",-20.27851289140612,-40.411675223412075,-23.611538185902575,-46.512545740786265
"67054420c38f2db9d12db40e122f02b2",16.4,99.9,"2017-02-23 11:42:38",-20.27851289140612,-40.411675223412075,-25.009292746688914,-47.931957103614316
"6711fee36dd6c08f101b5b21eb439ddb",69.4,99.0,"2017-05-17 19:22:19",-20.27851289140612,-40.411675223412075,-31.768341091047485,-52.326968170424095
"67228d3b35b57e5bf9c1437f95652f2c",114.62,169.0,"2018-04-11 10:45:19",-20.27851289140612,-40.411675223412075,-6.693010896081552,-51.980997450589456
"681fc152c63481373cecdd46e390fe6b",40.1,110.0,"2017-10-09 16:41:37",-20.27851289140612,-40.411675223412075,-22.30424086489494,-49.090193517128775
"6a146f011803fde4127315fd933cc48a",30.53,99.0,"2017-05-16 16:14:09",-20.27851289140612,-40.411675223412075,-22.74498697417717,-43.439114856226176
"6b34bb840d9211dc1a1f94e049a79de4",32.23,129.0,"2018-03-04 11:52:08",-20.27851289140612,-40.411675223412075,-22.743455469856762,-43.48205928698698
"6bf198e21fd4b87c035d4e94da5d1f85",42.01,112.0,"2017-07-15 10:40:53",-20.27851289140612,-40.411675223412075,-15.862281152956909,-48.08044504065522
"6cc81d57e84149f55788bccafc8a48d3",36.84,109.0,"2017-09-10 16:01:27",-20.27851289140612,-40.411675223412075,-23.504404348720815,-46.410146549765194
"6d4fbffb6862725cc8485066b8aca192",35.06,99.0,"2017-05-15 21:29:32",-20.27851289140612,-40.411675223412075,-22.78503597435333,-47.29518741436911
"6ebaec694d7025e2ad4a05dba887c032",14.72,139.0,"2017-05-18 13:55:47",-20.27851289140612,-40.411675223412075,-22.797778392204666,-43.1813608625154
"6f4eebb5dd7d532cd45474ce133dc60a",31.23,69.9,"2017-03-31 15:41:59",-20.27851289140612,-40.411675223412075,-18.86129224079173,-41.9658238770596
"6f6926816d7f45e2ce64ae33c9faf58e",45.03,135.0,"2017-05-18 15:15:28",-20.27851289140612,-40.411675223412075,-21.68423890796645,-51.076015335560356
"70dc122cb381c36bb405197904788449",31.36,89.0,"2017-04-16 13:19:19",-20.27851289140612,-40.411675223412075,-22.852801036751845,-43.00454397099251
"711093a34ef24a1588096dbf21f605af",16.22,112.0,"2017-05-29 11:26:22",-20.27851289140612,-40.411675223412075,-23.601526169671374,-46.51461732235465
"722472fb65236469ae8a7934269a980f",32.02,99.0,"2017-07-19 21:31:19",-20.27851289140612,-40.411675223412075,-19.915304813107138,-43.98688278746186
"785bfd330f7cc6cfba69cf7ee360fe47",30.53,99.0,"2017-06-03 00:29:40",-20.27851289140612,-40.411675223412075,-22.96914820115267,-43.383065237968154
"786a54ce0cf9dab273f41727d56f96ec",23.0,99.0,"2017-11-01 20:10:34",-20.27851289140612,-40.411675223412075,-10.462341603580402,-40.18376698689585
"786a54ce0cf9dab273f41727d56f96ec",23.0,99.0,"2017-11-01 20:10:34",-20.27851289140612,-40.411675223412075,-10.462341603580402,-40.18376698689585
"79dcf055e74b18132713733d8a66a44d",33.08,99.0,"2017-12-06 18:48:23",-20.27851289140612,-40.411675223412075,-23.54493260145606,-46.42885774341657
"7b419fad2990895cf43c738f8e7d2d55",34.63,139.9,"2017-04-04 09:36:28",-20.27851289140612,-40.411675223412075,-27.45450086247898,-53.93374624805844
"7b74647ef95b9578401bd8a4f723b301",33.17,112.0,"2017-12-01 01:42:46",-20.27851289140612,-40.411675223412075,-22.780162791974302,-43.30430364671711
"7c544ec2abdd2f2470ffdaf4215d8706",16.67,139.0,"2017-04-17 00:56:11",-20.27851289140612,-40.411675223412075,-23.539944363160135,-46.439816187506
"7d000307a29338a053287f79e225e09a",36.98,129.0,"2017-09-07 11:53:21",-20.27851289140612,-40.411675223412075,-22.974131387582364,-47.12644955885273
"81bee7ecbeae8e9b41bef6d41b146b12",31.23,69.9,"2017-03-15 22:26:48",-20.27851289140612,-40.411675223412075,-19.92610397403667,-43.966234873755646
"81bee7ecbeae8e9b41bef6d41b146b12",31.23,69.9,"2017-03-15 22:26:48",-20.27851289140612,-40.411675223412075,-19.92610397403667,-43.966234873755646
"83d67fe6be9a0ed962f9ce12a1accdf3",22.0,99.0,"2017-05-11 17:51:45",-20.27851289140612,-40.411675223412075,-19.512568777088728,-41.01292625543556
"8635ed3e0c954b79a025272350785b49",32.09,89.0,"2017-11-13 16:43:02",-20.27851289140612,-40.411675223412075,-23.578330962819138,-46.63030796470942
"890e966b2b72ba13da8c01387874afee",38.21,112.0,"2018-03-18 19:26:01",-20.27851289140612,-40.411675223412075,-27.23924890910298,-48.637066921218334
"899cbfad4bc94409cc6bddd6b602ef39",51.91,112.0,"2017-07-06 00:31:21",-20.27851289140612,-40.411675223412075,-15.592378789994084,-56.09328262657513
"899cbfad4bc94409cc6bddd6b602ef39",51.91,112.0,"2017-07-06 00:31:21",-20.27851289140612,-40.411675223412075,-15.592378789994084,-56.09328262657513
"8a6927284335d25c41814675321cf9f4",14.87,99.9,"2017-03-03 15:44:38",-20.27851289140612,-40.411675223412075,-22.95427820760966,-42.96711894755224
"8cda0578a690b3f9d6d86c95cd2ba7d4",41.08,99.0,"2017-09-21 15:30:39",-20.27851289140612,-40.411675223412075,-22.85547822328912,-46.319501271003986
"8f7176f38b6ac3f5e924b9b05716440c",44.84,109.0,"2017-09-02 15:59:48",-20.27851289140612,-40.411675223412075,-12.549771376744802,-41.38417780187024
"8f7176f38b6ac3f5e924b9b05716440c",44.84,109.0,"2017-09-02 15:59:48",-20.27851289140612,-40.411675223412075,-12.549771376744802,-41.38417780187024
"9016781565d9e706d145f406bbc06d8e",37.99,99.0,"2017-10-19 10:54:51",-20.27851289140612,-40.411675223412075,-12.937224222619792,-38.43733988619563
"9016781565d9e706d145f406bbc06d8e",37.99,99.0,"2017-10-19 10:54:51",-20.27851289140612,-40.411675223412075,-12.937224222619792,-38.43733988619563
"90baa6d3d361db0998df0ce29f002777",33.08,99.0,"2017-11-27 18:09:51",-20.27851289140612,-40.411675223412075,-23.52685922041741,-46.47107205776288
"924de4e0c8bada8047b22a6f86629117",34.58,112.0,"2017-06-02 18:12:44",-20.27851289140612,-40.411675223412075,-11.008064132928315,-55.24365918960272
"94624ae38f797a3185b786a042e5fc84",37.99,99.0,"2017-08-21 22:39:17",-20.27851289140612,-40.411675223412075,-23.49208198891802,-46.34993692750342
"94e459b09b747f2d80ddefe0e438d4cd",31.23,69.9,"2017-03-27 20:13:09",-20.27851289140612,-40.411675223412075,-20.00154290619473,-43.888102883552364
"972f5a89813198a05f8dd4463d82f3fc",38.53,99.0,"2017-05-14 18:35:12",-20.27851289140612,-40.411675223412075,-21.865404185877196,-45.650823499750366
"99a50db34d17b1f845a8ea04de3e747d",45.99,99.0,"2017-10-09 08:16:17",-20.27851289140612,-40.411675223412075,-12.150285458856343,-39.245960093032245
"9b9e08cb1a66ae45d2a91815cd8f4426",71.9,110.0,"2017-11-18 11:10:00",-20.27851289140612,-40.411675223412075,-11.627033763785315,-46.82154699642291
"9b9e08cb1a66ae45d2a91815cd8f4426",71.9,110.0,"2017-11-18 11:10:00",-20.27851289140612,-40.411675223412075,-11.627033763785315,-46.82154699642291
"9ccf81055013ee5c95099ed3baf8ae4f",41.08,99.0,"2017-10-21 00:17:19",-20.27851289140612,-40.411675223412075,-22.735218709428015,-42.72784760907894
"9d7798901074855d45d6c586a0714942",15.14,139.0,"2017-04-20 09:22:08",-20.27851289140612,-40.411675223412075,-23.00061899109575,-43.40471828456726
"9d7798901074855d45d6c586a0714942",15.14,139.0,"2017-04-20 09:22:08",-20.27851289140612,-40.411675223412075,-23.00061899109575,-43.40471828456726
"9fa4a5fa8da4a7ef50067bbbffdcf7a2",33.08,99.0,"2017-12-11 21:50:51",-20.27851289140612,-40.411675223412075,-22.936255491866632,-43.66139906574753
"9fc1497693771a80bd64e4226d7e9b74",35.91,129.0,"2018-04-28 08:25:04",-20.27851289140612,-40.411675223412075,-23.443466857712394,-46.55322071143852
"a198fadedc070d85fe672afa298f1a84",37.99,99.0,"2017-08-14 10:07:18",-20.27851289140612,-40.411675223412075,-12.923438904843886,-38.4633460841846
"a2e6b3c462fbefc8709b2eb5f51f809b",56.93,99.99,"2017-07-05 13:27:40",-20.27851289140612,-40.411675223412075,-24.792876208199974,-49.99313307387234
"a589a29e4907819c966a0c4840b41ccc",36.7,89.0,"2017-06-09 13:59:44",-20.27851289140612,-40.411675223412075,-23.72488504911052,-46.57041428870862
"a5dcc015b748b353c2ddfb0939d36c58",33.08,99.0,"2017-11-05 22:08:34",-20.27851289140612,-40.411675223412075,-23.641860793712077,-46.50072807238241
"a67bbe8654df3531b7c870495843dfb4",40.11,112.0,"2017-07-12 16:19:28",-20.27851289140612,-40.411675223412075,-21.225722260767267,-43.788917281738115
"a8b2111a24cd1ebe4246f720de1b238b",37.92,89.0,"2017-07-04 11:49:17",-20.27851289140612,-40.411675223412075,-23.462064417366523,-46.59934771732716
"ac3fcd67437432bd0f3a05aade719e7b",31.69,135.0,"2017-05-02 15:23:09",-20.27851289140612,-40.411675223412075,-22.79367354642018,-43.33816809639402
